id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
18666,"Like what ? I think that by doing something like that we would be isolating our children from social interaction .",1,0,0,0,0,0,0
18667,"Well , first of all , I would be able to teach them everything they learn in school in a more relaxed and fun way . I also think that having a one-on-one class is much better since you can focus more on his or her strengths or weaknesses .",1,0,0,0,0,0,0
18668,"I think neither your parents or mine would agree to such an idea .",1,0,0,0,0,0,0
18669,"I will bring it up over Sunday brunch .",1,0,0,0,0,0,0
18670,"Good luck with that !",0,0,0,0,1,0,0
18671,"Good afternoon Sir , may I please see your passport and reservation ?",1,0,0,0,0,0,0
18672,"Here you go .",1,0,0,0,0,0,0
18673,"I'm sorry sir , this flight has been cancelled due to some mechanical problems .",0,0,0,0,0,1,0
18674,"Cancelled ! So what am I supposed to do now ?",0,0,0,0,0,0,1
18675,"We apologize for any inconveniences that may be caused by this . If your flight is urgent , I can put you on a waiting list for another flight this evening , but it's on a first come first served basis , so there is no guarantee that you will be able to take that flight .",1,0,0,0,0,0,0
18676,"What's my other option ?",1,0,0,0,0,0,0
18677,"Well , If you can wait until tomorrow , we will put you up in a hotel for today and you can take scheduled flight for tomorrow morning .",1,0,0,0,0,0,0
18678,"That's fine . I'll do that then .",1,0,0,0,0,0,0
18679,"Thank you for your understanding sir . I will book your flight now .",0,0,0,0,1,0,0
18680,"What's wrong ?",1,0,0,0,0,0,0
18681,"I have a headache . These past few days I've been living off painkillers . Man , I feel like my head is going to explode .",0,1,0,0,0,0,0
18682,"You should get acupuncture treatment . My mom was always having headache issues and it was acupuncture that cured her .",1,0,0,0,0,0,0
18683,"The results are too slow . On top of that , just the thought of smoking needles poking into my flesh frightens me .",1,0,0,0,0,0,0
18684,"They don't just randomly stick you , they find your pressure points . The heat allows the body to immediately respond to the treatment , restoring the body's ' chi ' .",1,0,0,0,0,0,0
18685,"But I get scared the moment I see a needle . How could I stand having needles in my body for hours on end ?",0,0,0,1,0,0,0
18686,"The needles are very thin , and as long as the doctor's technique is good , and the patient himself is relaxed , it won't hurt-on the contrary it will actually alleviate pain . Now there are high-tech needles that are micro thin ; they don't hurt at all . However , if you are really scared of acupuncture , scraping or cupping are also options .",1,0,0,0,0,0,0
18687,"Scraping is too terrifying . When they finish scrapping , your body is all red , as if you were just tortured . Cupping is the same , your body ends up with red circles all over . It looks like someone beat you up .",0,0,0,1,0,0,0
18688,"This only signifies that the toxins have left the body . Actually , there is only discomfort during the treatment process . Once it's over you feel very comfortable .",1,0,0,0,0,0,0
18689,"Chinese medicine is strange . The patients are already ill , and then the doctor makes them suffer more .",1,0,0,0,0,0,0
18690,"This is the only way to get at the problem . Anyway , if you want to relieve the pain , you are just going to have to be tough and do it .",1,0,0,0,0,0,0
18691,"Forget it . I don't want to inflict any more pain on myself . In a little while I'll go and buy some more painkillers and take a nap .",1,0,0,0,0,0,0
18692,"Hello there , welcome to Wine World . Let me know if I can help you out at all .",1,0,0,0,0,0,0
18693,"Um , yes , please , I could really use some help . I'm going over to my boss'house for dinner tonight and don't know what kind of wine I should bring .",1,0,0,0,0,0,0
18694,"OK , do you know what kind of food will be served ?",1,0,0,0,0,0,0
18695,"Well , his wife is Japanese . He said she makes really good sushi .",1,0,0,0,0,0,0
18696,"Hmm , that's a bit of a challenge . Sushi is notoriously difficult to pair with wine . Well , let's see . have to be a white wine , of course .",1,0,0,0,0,0,0
18697,"Why ? Wouldn't a red wine go well with sushi ?",1,0,0,0,0,0,0
18698,"No , I don't think so . Sushi is a very delicately flavored food , and red wine would be a jarring contrast . You need a white wine , which has more subtle flavors , to complement the fish .",1,0,0,0,0,0,0
18699,"I see . So should I get a bottle of Chardonnay ? That's a white wine , right ?",1,0,0,0,0,0,0
18700,"Yes , Chardonnay is a white wine , but I'm not sure it'd be your best bet . Chardonnay is one of the more fullbodied whites , and tends to be a bit oaky . I'd suggest that you go for something brighter , like this Sauvignon Blanc from New Zealand .",1,0,0,0,0,0,0
18701,"Sauvignon Blanc ? What's that ?",1,0,0,0,0,0,0
18702,"That's another varietal , or type of grape , just like Chardonnay .",1,0,0,0,0,0,0
18703,"Let's see . The label says it's got ' attractive citrus and grassy aromas that give way to crisp , mineral flavors and a bonedry finish . Serve chilled . ' Oh , no , how long will it take to chill the wine ? I'm on my way to the dinner now .",1,0,0,0,0,0,0
18704,"It's OK , don't worry , we'll just choose a wine from the cooler . We don't have quite as extensive a selection over here , but ... this Rhone Valley white would be lovely .",1,0,0,0,0,0,0
18705,"All right . What varietal is that ?",1,0,0,0,0,0,0
18706,"Well , this is a French wine , so they don't always specify the varietal on the label . The French believe that the soil a grape is grown in is one of the most important factors in the final flavor of the wine . This wine is probably a blend of a few different types of grapes , mostly Viognier , I'd guess .",1,0,0,0,0,0,0
18707,"And you think this is a good wine ?",1,0,0,0,0,0,0
18708,"Yes , this is one of our best-sellers . It's not quite as dry as the Sauvignon Blanc we were looking at earlier , which means it's more approachable . It's light and crisp , with a bit of a vanilla aroma .",1,0,0,0,0,0,0
18709,"Perfect ! I'll take it !",0,0,0,0,1,0,0
18710,"Whoa ! This is a massive flea market !",0,0,0,0,1,0,0
18711,"You're telling me ! There are thousands of people here .",0,0,0,0,1,0,0
18712,"And hundreds of booths-all filled with different kinds of stuff .",0,0,0,0,1,0,0
18713,"This is almost like a Taiwanese night market ! I can't believe it !",0,0,0,0,1,0,0
18714,"You can't buy much more , Wei ! You already have enough to fill two boxes to send back to Taiwan .",0,0,0,0,1,0,0
18715,"Oh , yeah . OK . I'll just buy smallthings !",0,0,0,0,1,0,0
18716,"You want to go get a facial with me today ?",1,0,0,0,0,0,0
18717,"Dude , what are you talking about ? Only girls do that .",0,0,0,0,0,0,1
18718,"Not at all , guys also get facials , manicures and pedicures . There is nothing wrong with looking after your skin and looking good .",1,0,0,0,0,0,0
18719,"True . So what do they do to you at your beauty spa ?",1,0,0,0,0,0,0
18720,"Well , first they exfoliate my face , getting rid of all the dead skin . Then I get a face mask with nutrients that keep my skin healthy and young . Afterwards , they apply some moisturizer and you leave feeling like a million bucks .",1,0,0,0,0,0,0
18721,"That doesn't really sound like something I would be interested in . In any case , I just wash my face every night and use sunscreen during the day .",1,0,0,0,0,0,0
18722,"Well you should come with me one day , I'm sure you'll love it .",0,0,0,0,1,0,0
18723,"Uh ... no .",1,0,0,0,0,0,0
18724,"Wei ! This is a first-you didn't bargain !",0,0,0,0,1,0,0
18725,"Bargain ? I'd feel way too guilty .",1,0,0,0,0,0,0
18726,"But you could have saved money .",1,0,0,0,0,0,0
18727,"From a sweet ma ? ! It's not worth it . Plus , I'd happily pay more for these things I bought !",0,0,0,0,0,0,1
18728,"F . Y . I . , there is a flea market nearby , but maybe you're done ...",1,0,0,0,0,0,0
18729,"Ha ! I'm just warming up ! Please take me there now !",0,0,0,0,1,0,0
18730,"Do you want to go catch a movie tonight ?",1,0,0,0,0,0,0
18731,"I can't , I have to go to the gym .",1,0,0,0,0,0,0
18732,"Come on ! You can go tomorrow , just skip it today . It's not as if you are gonna get in trouble !",1,0,0,0,0,0,0
18733,"Actually I will ! I am working out with a personal trainer that gets on my case if I don't go . I like it , because it makes me feel more obligated to go and get healthy .",1,0,0,0,0,0,0
18734,"That's cool , does your personal trainer basically teach you how to work out ?",1,0,0,0,0,0,0
18735,"Yeah . He makes a work put plan depending on the areas I want to work on , or the muscles I want to build . Like for example in order to get better muscle tone in my abs , pecs and biceps , he makes me work out with free weights . Then for my quads , calves and hamstrings , I do leg lifts or squats .",1,0,0,0,0,0,0
18736,"Sounds like you are really getting in shape !",0,0,0,0,1,0,0
18737,"Of course ! Of course ! Here you are . Thank you so much .",0,0,0,0,1,0,0
18738,"Are you looking for anything else ?",1,0,0,0,0,0,0
18739,"Um , let me see . Hmm . This antique tea set here is gorgeous .",0,0,0,0,1,0,0
18740,"That was a thirtieth birthday present . You can have it if you want .",1,0,0,0,0,0,0
18741,"Really ? No , no , I couldn't ! You're too nice !",0,0,0,0,1,0,0
18742,"And these old Dutch candle holders would go nicely with the tea set . Have them .",1,0,0,0,0,0,0
18743,"Gee ! I don't know what to say ! Thanks so much .",0,0,0,0,1,0,0
18744,"Good morning , young lady . You can call me Ma . Do you see anything you like ?",1,0,0,0,0,0,0
18745,"Yes . Many things ! I especially love this beautiful quilt .",0,0,0,0,1,0,0
18746,"That quilt was passed down to me from my ma in Holland .",1,0,0,0,0,0,0
18747,"It sounds like a special quilt . Why do you want to sell it ?",0,0,0,0,1,0,0
18748,"Well , this home is too big for me now , so I'm moving to an apartment that is much smaller . Therefore , I need to part with a few things .",1,0,0,0,0,0,0
18749,"Oh , I see . Umm , how much do you want for the quilt ?",1,0,0,0,0,0,0
18750,"Is fifteen dollars OK ?",1,0,0,0,0,0,0
18751,"OK . Do you want a trim , or do you want to get your hair done ?",1,0,0,0,0,0,0
18752,"Can I get my hair done like his ? His girlfriend has the same hair , and she's white .",1,0,0,0,0,0,0
18753,"Like that Rastafarian over there ? You mean dreadlocks ? You crazy ! That'll take way too long .",0,0,0,0,0,0,1
18754,"What kind of style are you getting done ? Can we match ?",1,0,0,0,0,0,0
18755,"I'm gonna get a relaxer , then flip the ends up like Halle .",1,0,0,0,0,0,0
18756,"Can I get a relaxer , too ? And why did you say , “ You crazy ” instead of “ You ou're crazy ” ?",1,0,0,0,0,0,0
18757,"Good evening Ms . Jackson . Fancy meeting ’ you here .",1,0,0,0,0,0,0
18758,"Hi , Clyde . This is my friend , Wen . She's visiting from UCLA .",1,0,0,0,0,0,0
18759,"Clyde Smith . Pleasure to meet you . May I treat you ladies to dinner ?",0,0,0,0,1,0,0
18760,"OK ! I was just tellin ’ Wen about African-American food .",1,0,0,0,0,0,0
18761,"You weren't going to tell her about chitterlings and hog maws , were you ? Well , my Creole ancestors never ate that stuff . We have refined French tastes .",1,0,0,0,0,0,0
18762,"Hey ! That “ stuff ” is my grandma's cooking , and it's good !",0,0,0,0,1,0,0
18763,"How do I look ? I love these braids . They're fun !",0,0,0,0,1,0,0
18764,"They look great ! Hey , are you hungry ? I know a good Ethiopian restaurant-Meskerem .",0,0,0,0,1,0,0
18765,"An Ethiopian restaurant ? Whoa ! I always think of starving people in Ethiopia .",0,0,0,0,0,0,1
18766,"It's very “ in ” these days . Some of the places are really expensive .",1,0,0,0,0,0,0
18767,"That's so ironic ! Well , what's it like ? Is it your traditional food ?",1,0,0,0,0,0,0
18768,"No . Africans and African-Americans are different in many ways . Our food's different , too .",1,0,0,0,0,0,0
18769,"Watsup , ladies ! Y'll looking ’ fine tonight . May I have this dance ?",1,0,0,0,0,0,0
18770,"He's cute ! He looks like Tiger Woods ! But , I can't dance ...",0,0,0,0,1,0,0
18771,"It's all good . I'll show you all the right moves . My name's Malik .",0,0,0,0,1,0,0
18772,"Nice to meet you . I'm Wen , and this is Nikki .",0,0,0,0,1,0,0
18773,"How you feeling ’ , vista ? Mind if I take your friend ' round the dance floor ?",1,0,0,0,0,0,0
18774,"She doesn't mind if you don't mind getting your feet stepped on .",1,0,0,0,0,0,0
18775,"Right . Cool ! Let's go !",1,0,0,0,0,0,0
18776,"Hi , excuse me , Sir ? I ’ m looking for a dress shoe . My usual pair that I ’ Ve had for years have finally been stretched out of shape . They don ’ t provide any support anymore .",1,0,0,0,0,0,0
18777,"Sure , what kind of shoe are you looking for ? We ’ Ve got strappy sandals , sleek high heels , edgy pumps , or if you ’ re looking for something a little more practical , we ’ Ve got Mary Janes , ballerinas .",1,0,0,0,0,0,0
18778,"Show me some classic high heels , please .",1,0,0,0,0,0,0
18779,"Ok , right this way . What color did you have in mind ?",1,0,0,0,0,0,0
18780,"Black . Classic .",1,0,0,0,0,0,0
18781,"Of course . We ’ Ve got this style here that is very popular . Because it ’ s an open-toe shoe , you can wear it any time of the year . They look great on everyone .",1,0,0,0,0,0,0
18782,"Umm . too shiny . And I wear pantyhose with my shoes so let ’ s look for a closed-toe shoe .",1,0,0,0,0,0,0
18783,"OK , these are a very nice pair of leather shoes with a two-inch heel so they are very comfortable .",1,0,0,0,0,0,0
18784,"I don ’ t like the pointed toes . Let me take a look at what else you have . Too high . That one looks like the back would cut into my heel . I have a high instep so I doubt that one will fit properly . I don ’ t want bows . I find slingbacks very uncomfortable . Those might as well be stilettos . Too modern . Ah , finally , this is what I ’ m looking for .",1,0,0,0,0,0,0
18785,"What size ?",1,0,0,0,0,0,0
18786,"Seven-and-a-half .",1,0,0,0,0,0,0
18787,"Here we are . How does it fit ?",1,0,0,0,0,0,0
18788,"Hmmm.Not good . They ’ re too tight.The length is right , but the shoe is too narrow and it ’ s pinching my toes . And there ’ d be no room for my insoles . You know what ? I don ’ t think I have the patience for this today . They just don ’ t make shoes like they used to . I ’ ll come back another time .",1,0,0,0,0,0,0
18789,"Have a nice day , Ma ’ am .",0,0,0,0,1,0,0
18790,"I am really interested in buying this television .",0,0,0,0,1,0,0
18791,"That's so great !",0,0,0,0,1,0,0
18792,"How much are you selling it for ?",1,0,0,0,0,0,0
18793,"This t . v is only $ 2500 .",1,0,0,0,0,0,0
18794,"You can't be serious .",0,0,0,0,0,0,1
18795,"That's how much this t . v costs .",1,0,0,0,0,0,0
18796,"That's too expensive for me .",1,0,0,0,0,0,0
18797,"This television is of very high quality .",1,0,0,0,0,0,0
18798,"You can't go down on the price .",1,0,0,0,0,0,0
18799,"By how much ?",1,0,0,0,0,0,0
18800,"I'll buy it for $ 2000 .",1,0,0,0,0,0,0
18801,"I'm sorry , but the price is final .",0,0,0,0,0,1,0
18802,"I ’ Ve decided to grow my own garden !",0,0,0,0,1,0,0
18803,"What ? You don ’ t know the first thing about gardening !",0,0,0,0,0,0,1
18804,"On the contrary , I have been reading a lot of books about the subject .",1,0,0,0,0,0,0
18805,"Oh yeah ? Tell me then , smarty pants , how will you go about setting up your garden ?",1,0,0,0,0,0,0
18806,"Well , first I need to buy some things , such as fertilizer , seeds and tools .",1,0,0,0,0,0,0
18807,"What type of tools ?",1,0,0,0,0,0,0
18808,"You know , the basics . A rake , shovel , spade and a hoe .",1,0,0,0,0,0,0
18809,"Right . Well it seems like you have all your bases covered . What ’ s next ?",1,0,0,0,0,0,0
18810,"I ’ ll till the soil and then sow the seeds . I ’ ll then add some fertilizer and voila ! Gardening all done !",0,0,0,0,1,0,0
18811,"Well , good luck with your garden , especially considering we are in the dry season and it won ’ t rain for the next three months !",1,0,0,0,0,0,0
18812,"I'm planning on going to the market soon .",1,0,0,0,0,0,0
18813,"What are you buying ?",1,0,0,0,0,0,0
18814,"I don't know what we need .",1,0,0,0,0,0,0
18815,"I can check for you , if you'd like .",1,0,0,0,0,0,0
18816,"I'll make a list .",1,0,0,0,0,0,0
18817,"First , we need eggs , milk , and bread .",1,0,0,0,0,0,0
18818,"Okay , do we need any meat ?",1,0,0,0,0,0,0
18819,"How about some chicken , ground beef , and some steak ?",1,0,0,0,0,0,0
18820,"What else do we need ?",1,0,0,0,0,0,0
18821,"Get some snack foods .",1,0,0,0,0,0,0
18822,"What can I help you with today ?",1,0,0,0,0,0,0
18823,"My washing machine isn't working .",1,0,0,0,0,0,0
18824,"What's the problem ?",1,0,0,0,0,0,0
18825,"The water will not drain .",1,0,0,0,0,0,0
18826,"Is there anything else wrong with it ?",1,0,0,0,0,0,0
18827,"No , that's it .",1,0,0,0,0,0,0
18828,"I can come down and fix that for you if you'd like .",1,0,0,0,0,0,0
18829,"When will you be able to fix it ?",1,0,0,0,0,0,0
18830,"How does this afternoon at 2 thirty sound to you ?",1,0,0,0,0,0,0
18831,"That would be perfect .",1,0,0,0,0,0,0
18832,"Alright , so I'll see you then ?",1,0,0,0,0,0,0
18833,"See you then .",1,0,0,0,0,0,0
18834,"Smells good ! What ’ s for breakfast ?",0,0,0,0,1,0,0
18835,"Well , since we are getting up so late , I decided to make a big breakfast !",0,0,0,0,1,0,0
18836,"Nice ! Brunch !",0,0,0,0,1,0,0
18837,"Kind of , so I made scrambled and soft boiled eggs , some french toast and buttermilk pancakes !",0,0,0,0,1,0,0
18838,"Wow ! You really went all out ! Did you make any coffee ?",0,0,0,0,1,0,0
18839,"Yeah , just the way you like it ! I also put out some cereal and muesli if you feel like having something more light .",1,0,0,0,0,0,0
18840,"Looks good ! I ’ ll squeeze us some fresh orange juice .",0,0,0,0,1,0,0
18841,"Get the jam and butter while you are in there ! Oh ! And don ’ t forget the syrup !",1,0,0,0,0,0,0
18842,"Welcome to our show ! Today , I am going to show you how to make the perfect mouthwatering sandwich ! Are you ready ? Let ’ s get started !",0,0,0,0,1,0,0
18843,"Let ’ s start with the basics , bread . Bread is an important ingredient here . You need to remember one thing - choose the bread according to the following criteria , freshness , crumb and color . If you want a closed sandwich I recommend you first toast your bread in a toaster or oven , or grill it slightly until it gets a light brown color .",0,0,0,0,1,0,0
18844,"Now that our bread is ready , let ’ s talk about the ingredients ! Of course , each person ’ s palate is different , but I ’ m going to give you a few tips that you ’ ll be able to use when turning any sandwich into the perfect sandwich . I would strongly recommend you put fresh vegetables in your sandwich .",0,0,0,0,1,0,0
18845,"Do not undervalue them as they play a big role in forming the taste and will make the sandwich more refreshing and light . The best choices here are evident — cucumbers , tomatoes , onions , sweet pepper or chilli , lettuce and , of course , herbs — you can ’ t go wrong with them . As for aubergines , mushrooms and asparagus , I would recommend you first grill them slightly with a little touch of olive oil .",0,0,0,0,1,0,0
18846,"Last but not least , we have a wide variety of condiments that we can add to our perfect sandwich . We can be subtle and just add a touch of salt and pepper , or we can combine mustard sauce , mayonnaise , ketchup or even caviar to achieve a stronger flavor ! It ’ s always a good idea to cut your sandwich in triangles or manageable pieces to avoid all your ingredients falling out and staining your shirt !",0,0,0,0,1,0,0
18847,"That ’ s all the time we have for today , but join us next time where we ’ ll be going over how to make the perfect lasagna ! Till next time !",0,0,0,0,1,0,0
18848,"Hi , I would like to purchase a one way ticket to Brussels , please .",1,0,0,0,0,0,0
18849,"Certainly sir , this is our train schedule . We have an express train departing every morning and an overnight train that departs at nine pm .",1,0,0,0,0,0,0
18850,"How long does it take to get there ?",1,0,0,0,0,0,0
18851,"About twelve hours . We currently have tickets available only for first class on the express train . If you ’ d like , you can choose a sleeper on the overnight train which is a bit less expensive .",1,0,0,0,0,0,0
18852,"Yeah , I think that is the best option . Do you serve food on the train ? Twelve hours is such a long time !",1,0,0,0,0,0,0
18853,"Yes , of course . There is a dining car towards the front of the train where they serve meals at all times . We do provide complimentary water and coffee for all of our passengers .",1,0,0,0,0,0,0
18854,"Great ! I ’ ll take it .",0,0,0,0,1,0,0
18855,"Here you are sir . Your train leaves from platform number nine at nine on the dot . Remember to be here at least thirty minutes before your scheduled departure time or else you might miss your train !",1,0,0,0,0,0,0
18856,"I understand . Thank you very much !",1,0,0,0,0,0,0
18857,"Have a great trip .",0,0,0,0,1,0,0
18858,"I ’ m hungry , let ’ s go grab a bite to eat .",1,0,0,0,0,0,0
18859,"Yeah me too . Oh ! Can we stop at the shop really fast ? I lost my makeup bag at the airport and I want to pick up a few things .",1,0,0,0,0,0,0
18860,"Will you take long ?",1,0,0,0,0,0,0
18861,"No ! Five minutes I promise !",1,0,0,0,0,0,0
18862,"Come on ! We have been here for almost an hour ! I thought you said you were only going to get a few things ! How long does it take you to pick out a lipstick and some nail polish !",0,1,0,0,0,0,0
18863,"Are you crazy ? You have no idea what you are talking about ! Just for my eyes I have to get eye-liner , an eyelash curler , eye shadow , an eyebrow pencil and mascara . Then I need to get foundation , liquid foundation .",1,0,0,0,0,0,0
18864,"Whoa whoa whoa ! Are you nuts ? How much is all this going to cost ? I ’ m looking at the price at each one of these little things and it ’ s outrageous ! This is basically a crayon !",0,1,0,0,0,0,0
18865,"What about you ? You spend as much or more money on your razors , after shave , cologne and gel ! Not to mention how much you spend on clothes and ...",0,1,0,0,0,0,0
18866,"Fine ! Get the stupid thirty dollar crayon !",0,1,0,0,0,0,0
18867,"Honey , can you set the table ?",1,0,0,0,0,0,0
18868,"Um , sure . What are we having for dinner ? Do I need to put out anything in particular ?",1,0,0,0,0,0,0
18869,"Well , make sure to put out the pepper and salt shakers . I don ’ t know if your brother is coming tonight so set an extra place mat just in case .",1,0,0,0,0,0,0
18870,"Ok , should I use the fancy silverware ?",1,0,0,0,0,0,0
18871,"Yeah , go ahead , forks , spoons and knives . I roasted some meat so be sure to put out some steak knives as well .",1,0,0,0,0,0,0
18872,"I ’ ll also set some cups and saucers for some coffee after dinner .",1,0,0,0,0,0,0
18873,"Honey ? Have you seen our soup bowls ?",1,0,0,0,0,0,0
18874,"They are in the cupboard where you keep the gravy boat and serving dishes . Just be careful because the wine glasses are also there .",1,0,0,0,0,0,0
18875,"Hello . I would like to buy some business cards .",1,0,0,0,0,0,0
18876,"Excellent . How many would you like ?",0,0,0,0,1,0,0
18877,"Two thousand would be fine .",1,0,0,0,0,0,0
18878,"You need to fill out this form , please .",1,0,0,0,0,0,0
18879,"All I want is the same thing on this card .",1,0,0,0,0,0,0
18880,"That will be no problem , sir .",0,0,0,0,1,0,0
18881,"... Okay , I'm finished . Here's your form and my old card .",1,0,0,0,0,0,0
18882,"Very good , sir . Your order will be ready in one week .",0,0,0,0,1,0,0
18883,"Do you think you could finish it in three days ?",1,0,0,0,0,0,0
18884,"No problem , sir . But it will cost you extra .",0,0,0,0,1,0,0
18885,"Hi Cody , how did practicing go this week ?",1,0,0,0,0,0,0
18886,"Well I had several tests and an oral presentation this week so I didn ’ t get a chance to memorize the second page , but I think I mastered the tricky section .",1,0,0,0,0,0,0
18887,"Great ! Warm up with some scales and arpeggios first . Good , good . This week , work on keeping the rhythm steady when you play the last part with the sixteenth note . Now let ’ s take a look at this tricky section .",0,0,0,0,1,0,0
18888,"Charles ? Before I start I was wondering if it was ok if I put a small crescendo in here and then decrescendo back to pianissimo again over here ?",1,0,0,0,0,0,0
18889,"It might work . I ’ ll have to hear it . Show me what you ’ Ve done . Not bad .",1,0,0,0,0,0,0
18890,"It was horrible ! I played play it much better at home !",0,1,0,0,0,0,0
18891,"It ’ s just nerves . Just play the right hand for now . One two three four five six , ta ti tri-ple-ti . Good , good . Don ’ t forget the accidentals ! The key signature says that note should be a G-sharp but now it ’ s a G-natural . Now add the bass clef . You ’ re going too fast . Remember the tempo for this piece is andante .",1,0,0,0,0,0,0
18892,"Is that better ?",1,0,0,0,0,0,0
18893,"Yes , much better . Watch where you lift your foot off the pedal . What was that ?",1,0,0,0,0,0,0
18894,"Sorry ! The stretch for that octave is always hard to make .",0,1,0,0,0,0,0
18895,"That ’ s ok , keep going , you ’ re moving ahead by leaps and bounds . Watch your dynamics ! Keep your elbows lifted . Remember to stroke the keys , don ’ t pound . That ’ s better ! Remember that as a pianist or any other musician , your technique will be what separates you from the pack just as much or more so as your musicianship .",1,0,0,0,0,0,0
18896,"Good afternoon , Ma ’ am , My name is Mike and I am selling subscriptions to all sorts of periodicals .",1,0,0,0,0,0,0
18897,"No , thank you , I am not interested .",1,0,0,0,0,0,0
18898,"Please ma ’ am , if you could spare five minutes of your time , I am sure we could find something that interests you !",1,0,0,0,0,0,0
18899,"I wish I could , but I have to walk the dog and finish cooking so if you would excuse me .",1,0,0,0,0,0,0
18900,"We have a great variety of magazines all about cooking ! This one for example , is a bi monthly publication with recipes from all over the world !",1,0,0,0,0,0,0
18901,"Wow , that would be kind of useful , do you have any other cooking magazines ?",1,0,0,0,0,0,0
18902,"Sure do ! This one is a quarterly publication , but each issue has over 200 color pages of recipes and also many home decorating ideas !",1,0,0,0,0,0,0
18903,"Wow , this is nice ! Ok , sign me up for both publications .",0,0,0,0,1,0,0
18904,"You mentioned you have a dog , most pet owners sign up for this weekly newsletter that has information on dog care , pet shops and even pet sitters !",1,0,0,0,0,0,0
18905,"That is exactly what I needed ! What else do you have ?",1,0,0,0,0,0,0
18906,"Well , I also have ...",1,0,0,0,0,0,0
18907,"We have been over this a hundred times ! We are not getting a pet !",0,1,0,0,0,0,0
18908,"Why not ? Come on ! Just a cute little puppy or a kitty !",0,1,0,0,0,0,0
18909,"Who is going to look after a dog or a cat ?",1,0,0,0,0,0,0
18910,"I will ! I ’ ll feed it , bathe it and walk it every day ! We can get a Labrador or a German Shepard !",0,1,0,0,0,0,0
18911,"What if we want to take a vacation ? Who will we leave it with ? Plus , our apartment is too small for that breed of dog .",1,0,0,0,0,0,0
18912,"Ok . How about we get a cat or a ferret ?",1,0,0,0,0,0,0
18913,"We ’ re planning on having children soon , I don ’ t think those animals are a good idea with a baby in the house .",1,0,0,0,0,0,0
18914,"Fine ! Let ’ s get a bird then ! We can keep it in its cage and teach it to talk ! A parrot would be awesome !",1,0,0,0,0,0,0
18915,"I ’ ll tell you what , I can get you some hamsters and we ’ ll take it from there .",1,0,0,0,0,0,0
18916,"Yay !",0,0,0,0,1,0,0
18917,"I need to purchase some business cards .",1,0,0,0,0,0,0
18918,"No problem . How many are you thinking about ?",1,0,0,0,0,0,0
18919,"I think 2,000 would be fine .",1,0,0,0,0,0,0
18920,"If you'll just fill out this form , please .",1,0,0,0,0,0,0
18921,"I want the new cards to be exactly like this card .",1,0,0,0,0,0,0
18922,"We can do that very easily .",1,0,0,0,0,0,0
18923,"... Okay , I'm done . Here's the form and my old card .",1,0,0,0,0,0,0
18924,"Great . Your order will take only one week .",0,0,0,0,1,0,0
18925,"You know , I think it would be better if I could pick it up in three days .",1,0,0,0,0,0,0
18926,"We can do that . It'll just cost you extra .",1,0,0,0,0,0,0
18927,"Stephanie ! Did you just get to school ? But you were up and about when I left the dorm this morning ! That was about an hour and a half ago . This happens all the time ! Why do you always take so long to get ready the morning ?",0,1,0,0,0,0,0
18928,"It ’ s a skill . What can I say ? I don ’ t know why , I just have a long routine .",1,0,0,0,0,0,0
18929,"Please explain because it makes no sense to me . How can a girl ’ s routine be so complicated ? You get up , you shower , you get dressed , you brush your teeth , you ’ re out the door . Half an hour , tops .",0,1,0,0,0,0,0
18930,"Jacob , you have the luxury of having a haircut that rarely needs styling . I don ’ t . I have to set aside about an hour and a half to get ready in the mornings . Every day , I wake up and head straight for the shower . Every second day , I wash my hair . If it ’ s a hair-washing day , I frequently need to wash my hair twice because it gets really oily . Then I usually put in a conditioner and have to rinse that out too . Because my hair is so long , I seldom manage to take a shower in under twenty minutes . Afterwards , I often put on a pot of coffee and get dressed while I wait for it to brew . I take a long time to get dressed in the morning . Every now and then I remember to choose my outfit the night before , but usually I do it in the morning . In all , getting dressed takes about half an hour , at which time my hair is now semi-dry so then I have to style my hair . From time to time I ’ ll put my hair up , but oftentimes I bloody it straight . And then , because of the texture of my hair , I regularly have to flat-iron it to keep it from frizzing . That ’ s another twenty minutes or so . After that , I have my daily makeup routine .",0,1,0,0,0,0,0
18931,"True , I hardly ever see you without your hair done and your makeup on , even when you show up to class in sweatpants . Tell me , how long does it take you to choose that outfit in the morning ?",1,0,0,0,0,0,0
18932,"Not funny .",1,0,0,0,0,0,0
18933,"Hey , what are you doing here ?",1,0,0,0,0,0,0
18934,"I'm just shopping .",1,0,0,0,0,0,0
18935,"What are you shopping for ?",1,0,0,0,0,0,0
18936,"Some new clothes . How about you ?",1,0,0,0,0,0,0
18937,"Same here .",1,0,0,0,0,0,0
18938,"Have you found anything nice yet ?",1,0,0,0,0,0,0
18939,"I found a few pairs of pants .",1,0,0,0,0,0,0
18940,"Where'd you get those ?",1,0,0,0,0,0,0
18941,"I found them at Pennies .",1,0,0,0,0,0,0
18942,"Those are really cute .",0,0,0,0,1,0,0
18943,"Do you want me to show you where I found them ?",1,0,0,0,0,0,0
18944,"I would like that . Thank you .",0,0,0,0,1,0,0
18945,"Hi . I'm looking for some good deals on produce .",1,0,0,0,0,0,0
18946,"You might want to try the mangoes .",1,0,0,0,0,0,0
18947,"Can you describe a mango to me ?",1,0,0,0,0,0,0
