id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
10499,"""""""What?! She made the tea!""""""",0,0,0,0,0,0,1
10500,"""""""Oh! No, I-I think I just had a contraction.""""""",0,0,0,0,0,0,1
10501,"""""""You what?""""""",0,0,0,0,0,0,1
10502,"""""""Oh my God!""""""",0,0,0,0,0,0,1
10503,"""""""I like her. She sees smart.""""""",0,0,0,0,1,0,0
10504,"""""""I've no idea, could be. Listen, I'm sorry I had to work tonight.""""""",0,0,0,0,0,1,0
10505,"""""""Oh it's OK. You were worth the wait, and I don't just mean tonight.""""""",1,0,0,0,0,0,0
10506,"""""""I have actually""""""",1,0,0,0,0,0,0
10507,"""""""': Yeah, well your friends are in violation of it.'""""""",1,0,0,0,0,0,0
10508,"""""""I’ve been a nice guy up until now, but uh, I don’t need this grief.""""""",0,1,0,0,0,0,0
10509,"""""""I’m gonna call the landlord and tell him that Monica is illegally subletting here grandmother’s apartment.""""""",0,1,0,0,0,0,0
10510,"""""""Your friends are outta here pal.""""""",0,1,0,0,0,0,0
10511,"""""""Why don’t you tell me something I don’t know!""""""",0,1,0,0,0,0,0
10512,"""""""All right! I found one that fits!""""""",0,0,0,0,1,0,0
10513,"""""""Well y’know what they say, the 23""""""",1,0,0,0,0,0,0
10514,"""""""Whose is it?""""""",1,0,0,0,0,0,0
10515,"""""""Oh does it matter?! All that matters is that you look so handsome.""""""",0,0,0,0,0,1,0
10516,"""""""Oh damnit!""""""",0,0,1,0,0,0,0
10517,"""""""No! Don’t say that! Don’t say that!""""""",0,0,0,1,0,0,0
10518,"""""""Damn it!""""""",0,0,0,0,1,0,0
10519,"""""""No don’t! Go back to repeating!""""""",0,0,0,1,0,0,0
10520,"""""""Damn it!""""""",0,0,0,0,1,0,0
10521,"""""""Oh crap!""""""",0,1,0,0,0,0,0
10522,"""""""Oh crap!""""""",0,0,0,0,1,0,0
10523,"""""""Hey Rach! Hey, you mind if I read my comic books in here?""""""",1,0,0,0,0,0,0
10524,"""""""Sure! Why?""""""",0,0,0,0,0,0,1
10525,"""""""Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.""""""",1,0,0,0,0,0,0
10526,"""""""What?!""""""",0,0,0,0,0,0,1
10527,"""""""She just called and said that she was gonna be working late!""""""",0,1,0,0,0,0,0
10528,"""""""She keeps lying to me!""""""",0,1,0,0,0,0,0
10529,"""""""That's it!""""""",0,1,0,0,0,0,0
10530,"""""""I'm just gonna go over there and confront them right now!""""""",0,1,0,0,0,0,0
10531,"""""""So Chandler, I-I'd love to come by tonight.""""""",0,0,0,0,1,0,0
10532,"""""""Really?""""""",0,0,0,0,0,0,1
10533,"""""""Oh absolutely. Shall we say, around seven?""""""",0,0,0,0,1,0,0
10534,"""""""Yes.""""""",1,0,0,0,0,0,0
10535,"""""""Good. I'm really looking forward to you and me having sexual intercourse.""""""",0,0,0,0,1,0,0
10536,"""""""Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!""""""",0,0,0,0,0,0,1
10537,"""""""Oh yeah!  Oh my God! That is""""""",0,0,0,0,0,0,1
10538,"""""""Yeah, it is! Naked Ross!!""""""",0,0,0,0,0,0,1
10539,"""""""Y'know, hey! You’re the one who ended it, remember?""""""",0,1,0,0,0,0,0
10540,"""""""Yeah, because I was""""""",1,0,0,0,0,0,0
10541,"""""""You still love me?""""""",0,1,0,0,0,0,0
10542,"""""""Noo.""""""",0,0,1,0,0,0,0
10543,"""""""What does this mean? What do you, I mean do you wanna, get back together?""""""",1,0,0,0,0,0,0
10544,"""""""Noo! Maybe! I, I don’t know.""""""",0,0,0,0,0,1,0
10545,"""""""What?!""""""",0,0,0,0,0,0,1
10546,"""""""I just, I feel, I-I just...""""""",0,0,0,0,0,1,0
10547,"""""""I won! I won! I finally won!""""""",0,0,0,0,0,0,1
10548,"""""""I won! That was my quarter!""""""",0,1,0,0,0,0,0
10549,"""""""How about we talk about this over dinner?""""""",1,0,0,0,0,0,0
10550,"""""""Okay lady, you're out of here.""""""",0,0,1,0,0,0,0
10551,"""""""No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!""""""",0,1,0,0,0,0,0
10552,"""""""I'm just taking you outside!""""""",0,1,0,0,0,0,0
10553,"""""""Oh, okay.""""""",1,0,0,0,0,0,0
10554,"""""""Fine! Here! Take a hike toots!""""""",0,1,0,0,0,0,0
10555,"""""""Excuse me, sir! This lady played my quarter, this is my money.""""""",0,1,0,0,0,0,0
10556,"""""""Is that true miss?""""""",1,0,0,0,0,0,0
10557,"""""""Sells drugs to kids.""""""",0,0,1,0,0,0,0
10558,"""""""What?!""""""",0,0,0,0,0,0,1
10559,"""""""She sells drugs to kids.""""""",0,0,1,0,0,0,0
10560,"""""""It was my quarter!""""""",0,1,0,0,0,0,0
10561,"""""""Was it her quarter?""""""",1,0,0,0,0,0,0
10562,"""""""That's great.""""""",0,0,0,0,1,0,0
10563,"""""""Well, I'm gonna get another espresso. Can I get you another latte?""""""",1,0,0,0,0,0,0
10564,"""""""No, no, I'm still working on mine.""""""",1,0,0,0,0,0,0
10565,"""""""That's it?""""""",0,0,0,0,0,0,1
10566,"""""""Yeah, it was really hard.""""""",0,0,0,0,0,1,0
10567,"""""""Oh, yeah, that hug looked pretty brutal.""""""",1,0,0,0,0,0,0
10568,"""""""Ok, you weren't there.""""""",0,1,0,0,0,0,0
10569,"""""""Good job Joe! Well done! Top notch!""""""",0,0,0,0,1,0,0
10570,"""""""You liked it? You really liked it?""""""",0,0,0,0,0,0,1
10571,"""""""There was no kangaroo!""""""",0,1,0,0,0,0,0
10572,"""""""They didn’t take any of my suggestions!""""""",0,1,0,0,0,0,0
10573,"""""""That’s for coming buddy.""""""",1,0,0,0,0,0,0
10574,"""""""I’ll see you later.""""""",1,0,0,0,0,0,0
10575,"""""""Don’t go!""""""",0,0,0,0,0,1,0
10576,"""""""I’m sorry.""""""",0,0,0,0,0,1,0
10577,"""""""I’m so sorry!""""""",0,0,0,0,0,1,0
10578,"""""""Look!""""""",0,0,0,0,0,0,1
10579,"""""""This guy fell asleep!""""""",0,1,0,0,0,0,0
10580,"""""""He fell asleep too!""""""",0,1,0,0,0,0,0
10581,"""""""Oh-ho-ho, yeah!""""""",0,0,0,0,1,0,0
10582,"""""""Be mad at him!""""""",0,1,0,0,0,0,0
10583,"""""""Or, call an ambulance.""""""",0,1,0,0,0,0,0
10584,"""""""Which part exactly?""""""",1,0,0,0,0,0,0
10585,"""""""The whole thing! Can we go?""""""",1,0,0,0,0,0,0
10586,"""""""Oh no-no-no, give me some specifics.""""""",0,1,0,0,0,0,0
10587,"""""""I love the specifics, the specifics were the best part!""""""",0,0,0,0,1,0,0
10588,"""""""Hey, what about the scene with the kangaroo? Did-did you like that part?""""""",1,0,0,0,0,0,0
10589,"""""""I was surprised to see a kangaroo in a World War I epic.""""""",0,0,0,0,0,0,1
10590,"""""""You fell asleep!!""""""",0,1,0,0,0,0,0
10591,"""""""Hey!""""""",1,0,0,0,0,0,0
10592,"""""""Hey!""""""",1,0,0,0,0,0,0
10593,"""""""Oh Ross, come on! This is not, this is not a marriage!! This is the world’s worst hangover! Ross, listen, if""""""",0,1,0,0,0,0,0
10594,"""""""All right. All right, I’ll do it.""""""",0,0,0,0,0,1,0
10595,"""""""Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?""""""",1,0,0,0,0,0,0
10596,"""""""Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and""""""",1,0,0,0,0,0,0
10597,"""""""No!""""""",0,1,0,0,0,0,0
10598,"""""""Ross, come on!""""""",0,1,0,0,0,0,0
10599,"""""""No!""""""",0,1,0,0,0,0,0
10600,"""""""Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.""""""",0,0,0,0,0,1,0
10601,"""""""I don’t know if it’s true.""""""",1,0,0,0,0,0,0
10602,"""""""Oh b-b-but it is!""""""",0,1,0,0,0,0,0
10603,"""""""Oh, okay, y’know what this is?""""""",1,0,0,0,0,0,0
10604,"""""""Hey! What are you guys doing?""""""",1,0,0,0,0,0,0
10605,"""""""Making holiday candy for the neighbors.""""""",1,0,0,0,0,0,0
10606,"""""""Yes!""""""",0,0,0,0,1,0,0
10607,"""""""So I really never get to win anymore?""""""",0,0,0,0,0,1,0
10608,"""""""How much did ever really win before?""""""",1,0,0,0,0,0,0
10609,"""""""He is so cute.  So, where did you guys grow up?""""""",1,0,0,0,0,0,0
10610,"""""""Brooklyn Heights.""""""",1,0,0,0,0,0,0
10611,"""""""Cleveland.""""""",1,0,0,0,0,0,0
10612,"""""""How, how did that happen?""""""",0,0,0,0,0,0,1
10613,"""""""Oh my god.""""""",0,0,0,0,0,0,1
10614,"""""""What?""""""",0,0,0,0,0,0,1
10615,"""""""I suddenly had the feeling that I was falling. But I'm not.""""""",1,0,0,0,0,0,0
10616,"""""""Ok, I'm makin' a break for it, I'm goin' out the window.""""""",1,0,0,0,0,0,0
10617,"""""""No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.""""""",0,1,0,0,0,0,0
10618,"""""""Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!""""""",0,1,0,0,0,0,0
10619,"""""""Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.""""""",0,1,0,0,0,0,0
10620,"""""""I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!""""""",0,1,0,0,0,0,0
10621,"""""""Hey you guys, guess what?""""""",1,0,0,0,0,0,0
10622,"""""""The British are coming?""""""",1,0,0,0,0,0,0
10623,"""""""Ohh, you and your ways.  Since it’s Christmastime. I’m going to be one of those people collection donations.""""""",0,0,0,0,1,0,0
10624,"""""""Yeah, I already have my bell and later on...I get my bucket.""""""",0,0,0,0,1,0,0
10625,"""""""Ohh.""""""",1,0,0,0,0,0,0
10626,"""""""Yeah, yeah, I’m going to be out there spreading joy to the people.""""""",0,0,0,0,1,0,0
10627,"""""""I mean, last year, I spread a little joy but not really enough.""""""",0,0,0,0,1,0,0
10628,"""""""So this year, I’m going to do the whole city.""""""",0,0,0,0,1,0,0
10629,"""""""You know, I knew a girl in high school who did that. She was""""""",1,0,0,0,0,0,0
10630,"""""""I can't""""""",1,0,0,0,0,0,0
10631,"""""""Oh! Look at that, time's up! My turn!""""""",0,0,0,0,1,0,0
10632,"""""""Good-bye muscles!!""""""",0,0,0,0,1,0,0
10633,"""""""That was a half an hour?""""""",0,0,0,0,0,0,1
10634,"""""""It's your timer.""""""",1,0,0,0,0,0,0
10635,"""""""Y'know, I don't like to brag about it, but I give the""""""",1,0,0,0,0,0,0
10636,"""""""All right, then massage me up right nice!""""""",0,0,0,0,1,0,0
10637,"""""""Ah! Ahh!! Ahh!!""""""",0,0,0,0,1,0,0
10638,"""""""It's so good, isn't it?""""""",1,0,0,0,0,0,0
10639,"""""""It's so good I don't know what I've done to deserve it!""""""",0,0,0,0,1,0,0
10640,"""""""Say good-bye to sore muscles!""""""",0,0,0,0,1,0,0
10641,"""""""Oh whoa-whoa-whoa!""""""",0,1,0,0,0,0,0
10642,"""""""Wait a minute, open up your hand; let me take a look.""""""",1,0,0,0,0,0,0
10643,"""""""No drinks near the bucket!""""""",0,1,0,0,0,0,0
10644,"""""""Set it down over there and then you can make a contribution!""""""",0,1,0,0,0,0,0
10645,"""""""And you can leave the hurt bunny look over there too!""""""",0,1,0,0,0,0,0
10646,"""""""Hi Bob!""""""",0,0,0,0,1,0,0
10647,"""""""I thought I told you to get outta here!""""""",0,1,0,0,0,0,0
10648,"""""""Uh, Phoebe we've been getting complaints and uh, we're gonna move you to a less high-profile spot.""""""",1,0,0,0,0,0,0
10649,"""""""Quarter.""""""",1,0,0,0,0,0,0
10650,"""""""Dime.""""""",1,0,0,0,0,0,0
10651,"""""""Lint?""""""",1,0,0,0,0,0,0
10652,"""""""Not interested in that.""""""",1,0,0,0,0,0,0
10653,"""""""What's this?""""""",1,0,0,0,0,0,0
10654,"""""""A Canadian coin?""""""",1,0,0,0,0,0,0
10655,"""""""Get outta here!""""""",0,0,0,0,0,0,1
10656,"""""""Whoa-whoa-whoa!""""""",0,0,0,0,0,0,1
10657,"""""""Well, because we thought you knew!! It’s so obvious! God, that would be like telling Monica, He"""""""," you like things clean.""""""""",1,0,0,0,0,0
10658,"""""""Hey Joe! You wanna shoot some hoops?""""""",0,0,0,0,1,0,0
10659,"""""""Oh no, I can’t go. I’m practicing; I got an audition to be the host of a new game show.""""""",0,0,0,0,1,0,0
10660,"""""""Wow! That’s ah, that’s pretty nice!""""""",0,0,0,0,1,0,0
10661,"""""""Pretty nice?""""""",1,0,0,0,0,0,0
10662,"""""""You’ll have to pardon my roommate, he wanted to marry this.""""""",1,0,0,0,0,0,0
10663,"""""""We don’t have 50 bucks, but would you be willing to trade for it? We’ve got a canoe.""""""",1,0,0,0,0,0,0
10664,"""""""Y'know, I, I really don’t think we need a canoe.""""""",1,0,0,0,0,0,0
10665,"""""""You gotta take the canoe!""""""",0,1,0,0,0,0,0
10666,"""""""All right, just, just take the entertainment center, and then when you get home, throw the canoe away!""""""",1,0,0,0,0,0,0
10667,"""""""We’re not throwing it away! I built that canoe!""""""",0,1,0,0,0,0,0
10668,"""""""Good for you!!""""""",0,1,0,0,0,0,0
10669,"""""""Oh cool!""""""",0,0,0,0,1,0,0
10670,"""""""That’s great.""""""",0,0,0,0,1,0,0
10671,"""""""Yeah-yeah, and if I get it by day I’ll  Dr. Drake Remoray, but by night I’ll be  Joey Trrrribbiani!""""""",0,0,0,0,1,0,0
10672,"""""""You’ll be perfect for this! That’s already your name!""""""",0,0,0,0,1,0,0
10673,"""""""Yeah!""""""",0,0,0,0,1,0,0
10674,"""""""No!""""""",0,0,1,0,0,0,0
10675,"""""""But the audition’s in a couple hours and I don’t even understand the game.""""""",0,0,0,1,0,0,0
10676,"""""""Well do you want some help?""""""",1,0,0,0,0,0,0
10677,"""""""Oh really? That’d be great! You guys can be the contestants!""""""",0,0,0,0,0,0,1
10678,"""""""Awesome!""""""",0,0,0,0,1,0,0
10679,"""""""Okay, I guess we can lose to junior high girls some other time.""""""",1,0,0,0,0,0,0
10680,"""""""All right! Let’s play Bamboozled!""""""",0,0,0,0,1,0,0
10681,"""""""Bamboozled?""""""",0,0,0,0,0,0,1
10682,"""""""Yeah, isn’t that a cool name?""""""",0,0,0,0,1,0,0
10683,"""""""Oh. Okay, just breathe.""""""",1,0,0,0,0,0,0
10684,"""""""Oh honey, I think I’m having one too!""""""",0,0,0,0,0,0,1
10685,"""""""Look at this!  There we go!""""""",0,0,0,0,1,0,0
10686,"""""""Excuse me. Hi, I’m a professor here. Do you know the Paleontology section, fifth floor, stack 437?""""""",1,0,0,0,0,0,0
10687,"""""""Well, yes! Just give me five minutes, I just have to find someone to cover my shift.""""""",0,0,0,0,1,0,0
10688,"""""""No! No!! No! Can I speak to someone in charge please?!""""""",0,1,0,0,0,0,0
10689,"""""""How can I help you?""""""",1,0,0,0,0,0,0
10690,"""""""Hi, I was wondering if it is possible to increase security in the Paleontology section?""""""",0,1,0,0,0,0,0
10691,"""""""See I-I wrote a book up there and instead of reading it people are-are-are well, rolling around in front of it.""""""",0,1,0,0,0,0,0
10692,"""""""We are aware of the problem you are referring to.""""""",1,0,0,0,0,0,0
10693,"""""""But as far as increasing security, I’m afraid the library is very understaffed.""""""",1,0,0,0,0,0,0
10694,"""""""I, I can’t help you.""""""",0,0,0,0,0,1,0
10695,"""""""Well, fine.""""""",0,1,0,0,0,0,0
10696,"""""""Fine!""""""",0,1,0,0,0,0,0
10697,"""""""If-if I’m the only person with any appreciation of the sanctity of the written word, I’ll go up there and defend it myself!""""""",0,1,0,0,0,0,0
10698,"""""""And don’t you follow me!""""""",0,1,0,0,0,0,0
10699,"""""""Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?""""""",1,0,0,0,0,0,0
10700,"""""""Oh my God! Phoebe look, it’s Ross and that girl.""""""",0,0,0,0,0,0,1
10701,"""""""Look at that, she just put her hand on his thigh...""""""",1,0,0,0,0,0,0
10702,"""""""Oh no! That really is nothing, she is""""""",1,0,0,0,0,0,0
10703,"""""""Ohh!  Phoebe, this is all your fault! Now he loves her, he’s gonna marry her, and this is all your fault.""""""",0,1,0,0,0,0,0
10704,"""""""No! No! Look at that!  It’s a line of ants! They’re working as a team!""""""",0,0,0,0,0,0,1
10705,"""""""Right, oh yeah.""""""",1,0,0,0,0,0,0
10706,"""""""Wow, oh, it looks like Ross is breaking up with her.""""""",0,0,0,0,0,0,1
10707,"""""""Uff, I hope he lets her down easy.""""""",1,0,0,0,0,0,0
10708,"""""""Come on Phoebe, look at that!""""""",0,1,0,0,0,0,0
10709,"""""""They are not breaking up, look at them.""""""",1,0,0,0,0,0,0
10710,"""""""Okay that’s, you know what that is?""""""",1,0,0,0,0,0,0
10711,"""""""That is a, that is a second date, that’s what that is!""""""",0,0,0,0,0,1,0
10712,"""""""You know where I work!""""""",1,0,0,0,0,0,0
10713,"""""""I do?""""""",1,0,0,0,0,0,0
10714,"""""""The movie theatre, you used to come in all the time.""""""",1,0,0,0,0,0,0
10715,"""""""You still work at the multiplex?""""""",1,0,0,0,0,0,0
10716,"""""""Oh, like I’d give up that job! Free popcorn and candy, anytime I want. I can get you free posters for your room.""""""",0,0,0,0,1,0,0
10717,"""""""Thanks, I’m set. Do you still live with your parents?""""""",1,0,0,0,0,0,0
10718,"""""""Oh yeah, but I can stay out as late as I want.""""""",1,0,0,0,0,0,0
10719,"""""""Nice car!""""""",0,0,0,0,1,0,0
10720,"""""""Yeah, it’s not mine.""""""",1,0,0,0,0,0,0
10721,"""""""I love your car.""""""",0,0,0,0,1,0,0
10722,"""""""Yeah, it’s  mine.""""""",1,0,0,0,0,0,0
10723,"""""""I bet it’s fast.""""""",1,0,0,0,0,0,0
10724,"""""""Me too! Yeah. And comfortable. Do uh, do you like leather seats?""""""",1,0,0,0,0,0,0
10725,"""""""Yeah!""""""",0,0,0,0,1,0,0
10726,"""""""It’s got ‘em!""""""",0,0,0,0,1,0,0
10727,"""""""Pheebs?""""""",1,0,0,0,0,0,0
10728,"""""""Yeah?""""""",1,0,0,0,0,0,0
10729,"""""""Joey, please!""""""",0,0,0,1,0,0,0
10730,"""""""Sorry.""""""",1,0,0,0,0,0,0
10731,"""""""You mean this.""""""",1,0,0,0,0,0,0
10732,"""""""Um-hmm! Look, I-I-I don't know how much more of this I can take! Did you know he taped over my""""""",0,1,0,0,0,0,0
10733,"""""""All right look, y'know, this maybe tough but come on, this is Ross! I survived college with him!""""""",1,0,0,0,0,0,0
10734,"""""""All right, I guess I can hold out a little longer. Let's have a game.""""""",1,0,0,0,0,0,0
10735,"""""""Okay.""""""",1,0,0,0,0,0,0
10736,"""""""No-no-no-no!""""""",0,0,0,1,0,0,0
10737,"""""""YES!!""""""",0,0,0,0,1,0,0
10738,"""""""Uh fellas,""""""",1,0,0,0,0,0,0
10739,"""""""Okay, so he's out of here.""""""",1,0,0,0,0,0,0
10740,"""""""Ahhh..""""""",0,1,0,0,0,0,0
10741,"""""""Hello children!""""""",0,0,0,0,1,0,0
10742,"""""""Hey! Wanna play some foosball? Please?""""""",1,0,0,0,0,0,0
10743,"""""""Okay.""""""",1,0,0,0,0,0,0
10744,"""""""No-no, no! We have to move the table into my room, yeah! 'Cause of all the boxes. Come on!""""""",1,0,0,0,0,0,0
10745,"""""""All right, I have one question.""""""",1,0,0,0,0,0,0
10746,"""""""Bye-bye little puppet Joey hand?""""""",1,0,0,0,0,0,0
10747,"""""""No, the quiet down thing!""""""",0,1,0,0,0,0,0
10748,"""""""Okay y'know what, because you said that, I'm not putting out tonight.""""""",1,0,0,0,0,0,0
10749,"""""""I know it doesn't make much sense""""""",1,0,0,0,0,0,0
10750,"""""""Much""""""",1,0,0,0,0,0,0
10751,"""""""No, eh, oh-oi, easy, it's not a hot dog!""""""",0,1,0,0,0,0,0
10752,"""""""How good is that?""""""",1,0,0,0,0,0,0
10753,"""""""Oh-oi-ho, yeah!""""""",0,0,0,0,1,0,0
10754,"""""""See?""""""",1,0,0,0,0,0,0
10755,"""""""Oh-whoa-hey, dude, what are you doing?!""""""",0,0,0,0,0,0,1
10756,"""""""I thought you were showing me how much you mean to me.""""""",0,0,0,0,0,0,1
10757,"""""""Yeah. With a bite!  Gee-e-e-eez!""""""",0,0,0,0,1,0,0
10758,"""""""Look Chandler, it was instinct! Okay? I just went for it!""""""",0,1,0,0,0,0,0
10759,"""""""So you risked your life, for a sandwich!""""""",0,0,0,0,1,0,0
10760,"""""""I know it sounds crazy, but Chandler this is  the greatest sandwich in the world!""""""",0,0,0,0,1,0,0
10761,"""""""So you didn't uh, choose Ross before me.""""""",0,0,0,0,0,1,0
10762,"""""""No! I would never do that! You-you're like my brother!""""""",0,0,0,0,0,1,0
10763,"""""""Really?!""""""",0,0,0,0,0,0,1
10764,"""""""Yeah! In fact, to prove how much you mean to me,  here.""""""",1,0,0,0,0,0,0
10765,"""""""Thanks.""""""",0,0,0,0,1,0,0
10766,"""""""Check out the ring.""""""",0,0,0,0,1,0,0
10767,"""""""Nice! One and a half carat easy.""""""",0,0,0,0,1,0,0
10768,"""""""Hi.""""""",1,0,0,0,0,0,0
10769,"""""""Hey-hey Pheebs!""""""",0,0,0,0,1,0,0
10770,"""""""Chandler’s gonna ask Monica to marry him!""""""",0,0,0,0,1,0,0
10771,"""""""Oh I know, I helped pick out the ring.""""""",1,0,0,0,0,0,0
10772,"""""""You told her before you told us?""""""",0,0,0,0,0,0,1
10773,"""""""Well, she walked in when I was looking at the ring brochures. You can understand that, right?  Guys? Guys?""""""",0,0,0,1,0,0,0
10774,"""""""Let's see.""""""",1,0,0,0,0,0,0
10775,"""""""Congress is debating a new deficit reduction bill... the mayor wants to raise subway fares again... the high today was forty-five... and- oh, teams""""""",1,0,0,0,0,0,0
10776,"""""""What about Glen? He could be a Glen.""""""",1,0,0,0,0,0,0
10777,"""""""Nah... not-not special enough.""""""",1,0,0,0,0,0,0
10778,"""""""Ooh! How about Agamemnon?""""""",1,0,0,0,0,0,0
10779,"""""""Waaay too special.""""""",1,0,0,0,0,0,0
10780,"""""""Hey Pheebs!""""""",0,0,0,0,1,0,0
10781,"""""""Hey!""""""",0,0,0,0,1,0,0
10782,"""""""Check it out.  How much of a man am I?!""""""",0,0,0,0,1,0,0
10783,"""""""Wow! Nice! Manly and also kind of a slut.""""""",0,0,0,0,1,0,0
10784,"""""""Y’know, I’m beginning to see what Jake was talking about.""""""",1,0,0,0,0,0,0
10785,"""""""Uh-huh.""""""",1,0,0,0,0,0,0
10786,"""""""The silk? Feels really good!""""""",0,0,0,0,1,0,0
10787,"""""""Ah yeah, sorry about that.""""""",0,0,0,0,0,1,0
10788,"""""""It’s okay. Come, come on in.""""""",1,0,0,0,0,0,0
10789,"""""""Thanks for letting me stay here! I mean Monica’s place was nice, but her fiancée sure stares a lot.""""""",0,0,0,0,1,0,0
10790,"""""""Oh.""""""",1,0,0,0,0,0,0
10791,"""""""Oh my God! You do a great Chandler!""""""",0,0,0,0,0,0,1
10792,"""""""Uh-huh. Yeah, I-I have a knack for impressions.""""""",1,0,0,0,0,0,0
10793,"""""""Well, maybe after we get reacquainted uh, you can do me.""""""",0,0,0,0,1,0,0
10794,"""""""Yeah—No!!""""""",0,0,1,0,0,0,0
10795,"""""""Hey! You guys! Check it out, check it out!  Guess which job I got.""""""",0,0,0,0,1,0,0
10796,"""""""I don’t know, but Donald Trump wants his blue blazer black.""""""",1,0,0,0,0,0,0
10797,"""""""What?""""""",1,0,0,0,0,0,0
10798,"""""""Blue blazer back. He-he wants it back.""""""",1,0,0,0,0,0,0
10799,"""""""But you-you said black. Why would he want his blue blazer black?""""""",1,0,0,0,0,0,0
10800,"""""""Well, you-you know what I meant.""""""",1,0,0,0,0,0,0
10801,"""""""No, you messed it up. You’re stupid.""""""",0,1,0,0,0,0,0
10802,"""""""So what job did you get Joe?""""""",1,0,0,0,0,0,0
10803,"""""""Oh, ah, tour guide at the museum. Yeah, Ross got it for me.""""""",1,0,0,0,0,0,0
10804,"""""""Well, how can you be a tour guide, don’t you have to be a dinosaur expert or something?""""""",1,0,0,0,0,0,0
10805,"""""""I just walked in the bathroom and saw Kathy naked! It was like torture!""""""",0,1,0,0,0,0,0
10806,"""""""Y'know if we ever go to war and you’re captured, you’re in for a""""""",1,0,0,0,0,0,0
10807,"""""""Wow! Could everyone totally see up his robe?""""""",0,0,0,0,0,0,1
10808,"""""""Yeah! Oh my God!""""""",0,0,0,0,0,0,1
10809,"""""""It just keeps getting worse and worse!""""""",0,1,0,0,0,0,0
10810,"""""""I mean it’s bad enough that I’m in love with my roommates girlfriend—which by the way, I think she knows.""""""",1,0,0,0,0,0,0
10811,"""""""Because every time we’re in the room together there’s this weird like energy between us.""""""",1,0,0,0,0,0,0
10812,"""""""And call me crazy, but I think she likes me too.""""""",1,0,0,0,0,0,0
10813,"""""""And now I have seen her naked.""""""",1,0,0,0,0,0,0
10814,"""""""I mean at least when I’ve seen her with clothes on, I could imagine her body was like covered in boles or something.""""""",1,0,0,0,0,0,0
10815,"""""""But there are no boles, she’s smooth!""""""",1,0,0,0,0,0,0
10816,"""""""Smooth!""""""",1,0,0,0,0,0,0
10817,"""""""So, you and Angela, huh?""""""",0,0,0,0,0,0,1
10818,"""""""Yep. Pretty much.""""""",0,0,0,0,1,0,0
10819,"""""""Okay. Then I guess it’s just, wait here then.   Hi. I need one fake ticket to Yemen.""""""",1,0,0,0,0,0,0
10820,"""""""One ticket to Yemen?""""""",0,0,0,0,0,0,1
10821,"""""""Oh no-no-no, no. No, no, no, I just, I just need a pretend ticket.""""""",1,0,0,0,0,0,0
10822,"""""""I’m sorry sir, I don’t understand.""""""",0,0,0,0,0,0,1
10823,"""""""What would you give to a kid if he wanted a ticket to play with?""""""",1,0,0,0,0,0,0
10824,"""""""Are you travelling with a child?""""""",1,0,0,0,0,0,0
10825,"""""""No.""""""",1,0,0,0,0,0,0
10826,"""""""All right, y’know what, she’s  gonna think that I’m handing you a credit card, but what I’m really gonna do is hand you a library card.""""""",1,0,0,0,0,0,0
10827,"""""""Oh, that's what she meant!""""""",0,0,0,0,0,0,1
10828,"""""""You know, if they're    gonna shorten it, they should call it the MUSE!""""""",1,0,0,0,0,0,0
10829,"""""""But I'm not! . You know what if you're in the mood for    Thai food...""""""",1,0,0,0,0,0,0
10830,"""""""Whoa, whoa, whoa! Slow down, you go""""""",0,0,0,0,0,0,1
10831,"""""""Ok.""""""",1,0,0,0,0,0,0
10832,"""""""You got to tell me exactly what to do there.""""""",1,0,0,0,0,0,0
10833,"""""""You know, short for museum,    and avoid all the confusion!""""""",1,0,0,0,0,0,0
10834,"""""""Yeah, most of it it's a place""""""",1,0,0,0,0,0,0
10835,"""""""Ok, all right, so I'll take her to the MET.""""""",1,0,0,0,0,0,0
10836,"""""""Yeah, uh, uh, ok, there's this great rare bookstore on Madison    Avenue.""""""",1,0,0,0,0,0,0
10837,"""""""You know what?""""""",1,0,0,0,0,0,0
10838,"""""""She loves architecture, you know what you should do?""""""",1,0,0,0,0,0,0
10839,"""""""You should take a walk down fifth to the Saint Patrick's Cathedral and there    there's this great little pastry shop that she'd love.""""""",0,0,0,0,1,0,0
10840,"""""""Geez, sounds like you should be going on this date!""""""",0,0,0,0,0,0,1
10841,"""""""Ok, when you walk in the museum, take the right, that's the antiquities    wing.""""""",1,0,0,0,0,0,0
10842,"""""""Ancient Egypt, Mesopotamia, up to the Byzantine Empire.""""""",1,0,0,0,0,0,0
10843,"""""""Whoa, whoa, whoa, whoa, whoa! So, I walk in the door and make    the right""""""",0,0,0,0,0,0,1
10844,"""""""Hey!""""""",0,0,0,0,1,0,0
